Event.Nr CDA.nSCR CDA.Latency CDA.AmpSum CDA.SCR CDA.ISCR CDA.PhasicMax CDA.Tonic TTP.nSCR TTP.Latency TTP.AmpSum Global.Mean Global.MaxDeflection Event.Name EmoId ExpId VideoId ParticipantId OverUnder Participant Sex Age Language RepId
57 2 2.063 0.2755 0.0363 1.7401 1.1859 9.1285 1 1.938 0.0887 9.4834 0.09 12 disgust Ver 1536 048m23ee o 48 m 23 ee 3
58 2 2.187 1.0931 0.1194 5.7326 5.0545 9.0282 1 1.437 0.7623 9.6213 0.4829 14 surprise Ver 1536 048m23ee o 48 m 23 ee 3
59 1 1.688 0.1486 0.0214 1.0262 1.0173 9.0246 1 1.438 0.0363 9.598 0.0371 13 fear Ver 1536 048m23ee o 48 m 23 ee 3
60 1 3.375 0.3511 0.0514 2.465 2.386 9.2237 1 2.688 0.2915 9.5279 0.2323 9 happy Ver 1536 048m23ee o 48 m 23 ee 3
61 2 1.687 0.3384 0.0464 2.2278 2.5639 9.2976 1 2.187 0.2893 9.4969 0.2831 11 neutral Ver 1536 048m23ee o 48 m 23 ee 3
62 2 2.437 0.8543 0.0812 3.8982 6.2147 9.312 1 2.25 0.7871 9.5119 0.2548 10 sad Ver 1536 048m23ee o 48 m 23 ee 3
63 3 1.375 1.6861 0.1767 8.4817 11.4902 9.2343 1 2.5 1.4106 9.6402 0.5609 8 anger Ver 1536 048m23ee o 48 m 23 ee 3
64 2 1.813 0.3708 0.0498 2.3892 1.4445 9.1474 1 2.875 0.7018 9.8787 0.0458 10 sad Ver 1536 048m23ee o 48 m 23 ee 4
65 2 1.562 0.077 0.0171 0.8207 0.4732 9.2099 0 NA 0 9.8261 6e-4 12 disgust Ver 1536 048m23ee o 48 m 23 ee 4
66 2 2.313 1.1424 0.1067 5.1207 7.9927 9.456 1 1.438 0.9658 9.688 0.3183 11 neutral Ver 1536 048m23ee o 48 m 23 ee 4
67 2 1.625 1.6647 0.2322 11.1457 11.6464 9.1577 2 1.562 0.933 10.4928 0.6572 8 anger Ver 1536 048m23ee o 48 m 23 ee 4
68 2 1.375 0.4155 0.0551 2.6445 2.5865 9.0742 1 2.563 0.191 10.0923 0.1936 9 happy Ver 1536 048m23ee o 48 m 23 ee 4
69 1 1.875 0.1558 0.0231 1.1086 1.1954 9.6087 2 1.562 0.1814 9.9454 0.0942 14 surprise Ver 1536 048m23ee o 48 m 23 ee 4
70 0 NA 0 0.0055 0.2634 0.564 9.7095 1 3.813 0.0415 9.8257 0.0019 13 fear Ver 1536 048m23ee o 48 m 23 ee 4
71 0 NA 0 6e-4 0.0312 0.1289 9.6945 0 NA 0 9.732 0.0014 10 sad Ver 1536 048m23ee o 48 m 23 ee 5
72 2 2.312 1.6045 0.2001 9.606 8.777 9.6864 1 1.625 1.5808 10.2721 1.5821 8 anger Ver 1536 048m23ee o 48 m 23 ee 5
73 4 1.187 0.0942 0.0113 0.5438 0.3161 9.655 0 NA 0 9.9002 0 12 disgust Ver 1536 048m23ee o 48 m 23 ee 5
74 1 1.25 0.1121 0.0395 1.8972 4.8657 9.5915 1 3.625 0.6794 9.7729 0.053900000000000003 14 surprise Ver 1536 048m23ee o 48 m 23 ee 5
75 2 1.25 0.7291 0.0887 4.2566 4.6179 9.5726 1 2.75 0.352 10.0808 0.5243 9 happy Ver 1536 048m23ee o 48 m 23 ee 5
76 1 4 0.0121 0 0 0.5983 9.5888 0 NA 0 10.2537 0 11 neutral Ver 1536 048m23ee o 48 m 23 ee 5
77 1 1.563 0.8733 0.0714 3.4281 8.0892 9.5119 1 1.063 0.7628 10.386 0.7698 13 fear Ver 1536 048m23ee o 48 m 23 ee 5
78 2 1.375 2.0313 0.1943 9.325 12.9406 9.463 0 NA 0 11.2083 1.8392 11 neutral Ver 1536 048m23ee o 48 m 23 ee 6
79 1 2.625 0.0238 0.0154 0.7416 1.1433 9.7903 1 3.75 0.162 10.2626 0.0048 14 surprise Ver 1536 048m23ee o 48 m 23 ee 6
80 2 1.375 1.3223 0.1901 9.1233 10.7642 9.8702 1 2.312 1.2233 10.2259 0.9973 9 happy Ver 1536 048m23ee o 48 m 23 ee 6
81 1 2.562 0.479 0.0556 2.6669 4.1413 9.8502 1 2.125 0.3645 10.4042 0.3688 12 disgust Ver 1536 048m23ee o 48 m 23 ee 6
82 1 2.437 0.1891 0.0213 1.0234 1.186 9.862 1 1.687 0.1063 10.1675 0.1077 13 fear Ver 1536 048m23ee o 48 m 23 ee 6
83 3 1.125 0.1981 0.0255 1.222 1.0145 9.8581 1 2.875 0.0851 10.05 0.0762 8 anger Ver 1536 048m23ee o 48 m 23 ee 6
84 3 1.25 0.0752 0.0402 1.9313 3.9968 9.7881 1 3.437 0.437 10.1209 0.0391 10 sad Ver 1536 048m23ee o 48 m 23 ee 6
85 3 1 0.2553 0.0215 1.0314 0.6563 9.9532 1 3.813 0.73740000000000006 10.1267 0.0304 21 surprise Ov1 1536 048m23ee o 48 m 23 ee 1
86 2 1.375 1.0298 0.1384 6.6413 7.1027 9.6373 1 2.25 0.8512 10.3398 0.8256 15 anger Ov1 1536 048m23ee o 48 m 23 ee 1
87 2 1.688 0.6134 0.0488 2.3405 3.4661 9.877 2 1.125 0.5898 9.9433 0.1835 16 happy Ov1 1536 048m23ee o 48 m 23 ee 1
88 1 3.875 0.8677 0.0892 4.2836 6.4479 9.798 1 2.625 0.8449 9.9347 0.33 19 disgust Ov1 1536 048m23ee o 48 m 23 ee 1
89 2 1.625 0.0888 0.0112 0.537 0.529 9.798 1 2.812 0.0255 9.962 0.027 18 neutral Ov1 1536 048m23ee o 48 m 23 ee 1
90 2 2.5 0.5932 0.0755 3.6253 3.9893 9.7719 1 1.437 0.555 10.0384 0.5416 17 sad Ov1 1536 048m23ee o 48 m 23 ee 1
91 1 2.5 0.3239 0.04 1.9216 2.4697 9.7134 1 2 0.2575 10.1151 0.2607 20 fear Ov1 1536 048m23ee o 48 m 23 ee 1
92 1 2.75 0.417 0.0549 2.6357 3.1986 9.8221 1 2.125 0.4 10.0133 0.3985 28 surprise Ov2 1536 048m23ee o 48 m 23 ee 2
93 1 2.875 0.4459 0.0588 2.8226 3.4114 9.7887 1 2.187 0.4126 10 0.4129 25 neutral Ov2 1536 048m23ee o 48 m 23 ee 2
94 1 2.187 0.125 0.0132 0.6328 1.1743 9.7863 1 1.875 0.0918 9.9375 0.0934 26 disgust Ov2 1536 048m23ee o 48 m 23 ee 2
95 1 2.688 0.1449 0.0188 0.9047 1.1377 9.7575 1 2.313 0.1169 9.8787 0.118 24 sad Ov2 1536 048m23ee o 48 m 23 ee 2
96 1 4 1.0946 0.0914 4.3891 5.8794 9.8045 1 2.875 1.1076 9.9055 0.3695 27 fear Ov2 1536 048m23ee o 48 m 23 ee 2
97 3 1.563 0.0585 0.0082 0.3928 0.2194 9.8939 0 NA 0 10.1522 0 23 happy Ov2 1536 048m23ee o 48 m 23 ee 2
98 1 2.687 0.9159 0.104 4.9923 7.9347 10.1791 1 2.062 0.8798 10.6455 0.8858 22 anger Ov2 1536 048m23ee o 48 m 23 ee 2
99 1 1.875 0.1849 0.0224 1.0741 1.5115 10.2608 1 1.437 0.1367 10.4239 0.1381 16 happy Ov1 1536 048m23ee o 48 m 23 ee 3
100 1 2.813 1.8231 0.2185 10.4893 14.3798 10.1347 1 2.063 1.6821 10.8472 1.6904 19 disgust Ov1 1536 048m23ee o 48 m 23 ee 3
101 0 NA 0 0 0 0.5386 10.2806 0 NA 0 11.136 0.0081 20 fear Ov1 1536 048m23ee o 48 m 23 ee 3
102 1 3.375 0.0168 0.0069 0.3314 0.6551 10.4331 1 4 0.2657 10.6984 2e-4 21 surprise Ov1 1536 048m23ee o 48 m 23 ee 3
103 1 3.438 0.3941 0.0534 2.5624 4.2406 10.4849 1 3.063 0.3661 10.823 0.2861 18 neutral Ov1 1536 048m23ee o 48 m 23 ee 3
104 2 2 0.1407 0.0232 1.1159 0.7893 10.4568 2 1.937 0.0839 10.7066 0.0152 15 anger Ov1 1536 048m23ee o 48 m 23 ee 3
105 2 1.375 1.1538 0.131 6.2882 7.1354 10.2481 1 1.062 0.8202 10.9559 0.8261 17 sad Ov1 1536 048m23ee o 48 m 23 ee 3
106 2 2.5 1.9765 0.2505 12.0222 12.6293 10.1603 1 1.938 1.6605 11.3865 1.6659 23 happy Ov2 1536 048m23ee o 48 m 23 ee 4
107 1 1.688 0.7402 0.076 3.6461 7.0541 10.2413 1 1.438 0.4334 11.7845 0.4447 27 fear Ov2 1536 048m23ee o 48 m 23 ee 4
108 2 1.313 0.3442 0.0434 2.083 2.5272 10.4962 1 3.313 0.2033 11.0407 0.1142 24 sad Ov2 1536 048m23ee o 48 m 23 ee 4
109 2 2.625 1.231 0.1583 7.5988 6.8068 10.7329 1 2.312 1.1045 11.4851 1.0662 28 surprise Ov2 1536 048m23ee o 48 m 23 ee 4
110 2 1.75 0.0734 0.0102 0.4907 0.5061 10.8541 0 NA 0 11.2762 0 26 disgust Ov2 1536 048m23ee o 48 m 23 ee 4
111 1 2.563 0.1188 0.0159 0.7641 0.7126 10.8097 1 2.25 0.0345 10.9831 0.036 25 neutral Ov2 1536 048m23ee o 48 m 23 ee 4
112 2 1.438 0.1575 0.0192 0.9212 0.644 10.6179 0 NA 0 10.9451 0.0086 22 anger Ov2 1536 048m23ee o 48 m 23 ee 4
113 1 1.687 0.6034 0.054 2.593 4.8532 10.6129 1 1.062 0.5263 11.1429 0.5298 19 disgust Ov1 1536 048m23ee o 48 m 23 ee 5
114 2 1.25 0.067 0.0118 0.5655 0.4637 10.6387 1 3 0.3325 10.8106 0.0072 17 sad Ov1 1536 048m23ee o 48 m 23 ee 5
115 1 3.688 0.0269 0.0085 0.4075 0.3248 10.594 0 NA 0 10.8363 0 21 surprise Ov1 1536 048m23ee o 48 m 23 ee 5
116 1 2.125 0.3032 0.0318 1.5249 1.9539 10.4998 1 1.5 0.2122 10.758 0.2141 16 happy Ov1 1536 048m23ee o 48 m 23 ee 5
117 1 3.812 0.0636 0 0 0.715 10.4069 0 NA 0 11.494 0 15 anger Ov1 1536 048m23ee o 48 m 23 ee 5
118 1 2.812 0.1893 0.0296 1.4228 0.7667 10.3133 0 NA 0 10.8932 0 20 fear Ov1 1536 048m23ee o 48 m 23 ee 5
119 2 1.375 1.1454 0.1339 6.4294 9.2663 10.2582 1 2.063 0.9973 11.0076 1.0033 18 neutral Ov1 1536 048m23ee o 48 m 23 ee 5
120 1 1.438 0.1021 0.0281 1.3472 0.6959 10.3164 0 NA 0 11.4361 0 27 fear Ov2 1536 048m23ee o 48 m 23 ee 1
121 2 1.438 0.6729 0.0817 3.9229 3.8106 10.4872 1 3.375 0.1116 11.2125 0.371 23 happy Ov2 1536 048m23ee o 48 m 23 ee 1
122 0 NA 0 0 0 1.0045 10.5879 0 NA 0 11.5159 0.0557 28 surprise Ov2 1536 048m23ee o 48 m 23 ee 1
123 3 1.187 0.0941 0.0111 0.535 0.3476 10.6647 0 NA 0 10.9948 4e-4 26 disgust Ov2 1536 048m23ee o 48 m 23 ee 1
124 0 NA 0 8e-4 0.0369 0.0948 10.7123 0 NA 0 10.8292 0 25 neutral Ov2 1536 048m23ee o 48 m 23 ee 1
125 0 NA 0 0 0 0.0697 10.7233 0 NA 0 10.7604 5e-4 22 anger Ov2 1536 048m23ee o 48 m 23 ee 1
126 0 NA 0 0.0039 0.1893 0.6935 10.6646 0 NA 0 10.7789 0.0525 24 sad Ov2 1536 048m23ee o 48 m 23 ee 1
127 2 1.125 0.5558 0.0712 3.4156 4.1186 10.5653 1 2.25 0.4733 10.8251 0.4755 19 disgust Ov1 1536 048m23ee o 48 m 23 ee 2
128 2 1.375 0.3399 0.0417 2.0039 2.4912 10.4625 1 2.313 0.2008 10.8175 0.2037 18 neutral Ov1 1536 048m23ee o 48 m 23 ee 2
129 1 2.813 0.6179 0.0766 3.6762 4.9004 10.3876 1 2.25 0.4638 10.9248 0.4685 15 anger Ov1 1536 048m23ee o 48 m 23 ee 2
130 3 1.375 0.1991 0.0253 1.2135 1.0964 10.4005 1 2.937 0.0592 10.778 0.0585 17 sad Ov1 1536 048m23ee o 48 m 23 ee 2
131 2 1.75 0.0296 0.0066 0.3153 0.2174 10.4475 0 NA 0 10.6766 0 21 surprise Ov1 1536 048m23ee o 48 m 23 ee 2
132 2 1.75 0.1827 0.0231 1.1077 0.6441 10.4595 2 1.562 0.216 10.6875 0.0575 20 fear Ov1 1536 048m23ee o 48 m 23 ee 2
133 2 2.25 0.1431 0.0202 0.9696 0.5852 10.3731 0 NA 0 10.698 0.0036 16 happy Ov1 1536 048m23ee o 48 m 23 ee 2
134 1 3.75 0.2798 0.0198 0.9489 1.8723 10.4273 1 3.688 0.038 11.6048 0.0183 28 surprise Ov2 1536 048m23ee o 48 m 23 ee 3
135 3 1.25 0.1147 0.0113 0.5434 0.4103 10.6469 0 NA 0 11.0771 2e-4 26 disgust Ov2 1536 048m23ee o 48 m 23 ee 3
136 1 1.625 0.323 0.0383 1.837 2.5105 10.7382 1 1.125 0.2855 10.9679 0.2868 25 neutral Ov2 1536 048m23ee o 48 m 23 ee 3
137 2 2.625 0.166 0.0231 1.1071 0.9472 10.6833 1 2.437 0.0899 10.8274 0.0732 27 fear Ov2 1536 048m23ee o 48 m 23 ee 3
138 1 1.25 0.2069 0.0189 0.905 1.2779 10.6367 0 NA 0 10.8734 0.1283 24 sad Ov2 1536 048m23ee o 48 m 23 ee 3
139 2 2.25 0.4811 0.0628 3.0138 1.8295 10.516 1 2.063 0.2688 11.0286 0.1867 22 anger Ov2 1536 048m23ee o 48 m 23 ee 3
140 1 1.5 0.0944 0.0326 1.5668 2.1276 10.4483 1 3.625 0.5001 10.9388 0.0124 23 happy Ov2 1536 048m23ee o 48 m 23 ee 3
141 1 1.437 0.7468 0.0614 2.9493 6.5138 10.5474 0 NA 0 11.5433 0.6187 15 anger Ov1 1536 048m23ee o 48 m 23 ee 4
142 1 1.5 0.3106 0.03 1.4416 1.6133 10.5708 1 1 0.0918 11.1981 0.0939 21 surprise Ov1 1536 048m23ee o 48 m 23 ee 4
143 1 2.875 0.2661 0.0503 2.4122 2.4313 10.5802 1 2.625 0.1144 11.443 0.1177 19 disgust Ov1 1536 048m23ee o 48 m 23 ee 4
144 4 1.125 0.2338 0.0252 1.2119 0.7417 10.6272 1 3.25 0.0132 11.1233 0.014 17 sad Ov1 1536 048m23ee o 48 m 23 ee 4
145 1 2.813 0.028 0.0082 0.3942 0.7534 10.7223 1 4 0.9022 11.0217 0.0064 16 happy Ov1 1536 048m23ee o 48 m 23 ee 4
146 2 1.813 0.0573 0.0112 0.5382 0.2692 10.8249 0 NA 0 11.2498 0 20 fear Ov1 1536 048m23ee o 48 m 23 ee 4
147 1 2.812 0.0922 0.0118 0.5672 0.61 10.8942 1 2.437 0.0584 11.0445 0.0602 18 neutral Ov1 1536 048m23ee o 48 m 23 ee 4
148 1 3.937 0.2063 0.0193 0.9241 0.9869 10.9196 1 2.875 0.2558 11.0011 0.0678 28 surprise Ov2 1536 048m23ee o 48 m 23 ee 5
149 2 1.75 0.1062 0.023 1.1044 1.2305 10.8415 0 NA 0 11.2173 0.0599 22 anger Ov2 1536 048m23ee o 48 m 23 ee 5
150 1 2.313 0.3226 0.0407 1.9534 1.6756 10.763 1 2 0.1795 11.137 0.1824 23 happy Ov2 1536 048m23ee o 48 m 23 ee 5
151 2 1 0.3807 0.0498 2.3897 2.2195 10.7306 1 2.375 0.2458 11.0495 0.2344 24 sad Ov2 1536 048m23ee o 48 m 23 ee 5
152 0 NA 0 0 0 0.1805 10.7562 0 NA 0 11.1583 0.005 26 disgust Ov2 1536 048m23ee o 48 m 23 ee 5
153 2 1.625 1.6969 0.2179 10.457 12.1705 10.7896 1 2.625 1.502 11.2274 0.9018 25 neutral Ov2 1536 048m23ee o 48 m 23 ee 5
154 3 1.875 0.3002 0.0294 1.4126 0.814 10.8098 0 NA 0 11.5324 0 27 fear Ov2 1536 048m23ee o 48 m 23 ee 5
155 1 2.437 0.3034 0.04 1.9188 2.0825 11.147 1 2.125 0.1467 11.9529 0.1498 31 sad Un1 1536 048m23ee o 48 m 23 ee 1
156 1 1.812 1.0299 0.1236 5.9347 7.7477 11.2281 1 1.375 0.8882 12.0398 0.895 32 neutral Un1 1536 048m23ee o 48 m 23 ee 1
157 1 2.875 0.3772 0.0488 2.3427 2.4755 11.1074 1 2.438 0.2165 11.5182 0.2151 29 anger Un1 1536 048m23ee o 48 m 23 ee 1
158 1 3.5 0.5218 0.0652 3.132 2.0808 10.7562 1 2.688 0.1942 11.2098 0.1311 33 disgust Un1 1536 048m23ee o 48 m 23 ee 1
159 3 1.625 0.5367 0.0674 3.2346 3.2511 10.5184 1 3.25 0.2886 11.2869 0.1346 34 fear Un1 1536 048m23ee o 48 m 23 ee 1
160 2 1.375 0.0331 0.0053 0.2547 0.2623 10.9873 0 NA 0 11.1624 4e-4 30 happy Un1 1536 048m23ee o 48 m 23 ee 1
161 2 1.875 0.1139 0.0145 0.6955 0.7617 10.8688 1 2.375 0.0494 10.9963 0.0505 35 surprise Un1 1536 048m23ee o 48 m 23 ee 1
162 1 3.437 0.149 0.0262 1.2553 0.904 10.9124 0 NA 0 11.5764 0.0091 41 fear Un2 1536 048m23ee o 48 m 23 ee 2
163 2 1.437 1.8073 0.1921 9.2187 12.4955 10.7969 1 3.312 1.3353 11.2642 0.7094 38 sad Un2 1536 048m23ee o 48 m 23 ee 2
164 2 1.313 2.3955 0.3114 14.9476 16.6813 10.9011 1 2 2.2215 11.3972 1.5614 42 surprise Un2 1536 048m23ee o 48 m 23 ee 2
165 1 2.75 0.611 0.1655 7.945 12.8318 11.1164 1 2.438 1.6715 11.8129 0.607 36 anger Un2 1536 048m23ee o 48 m 23 ee 2
166 2 1 1.6597 0.2179 10.4578 12.7289 11.2723 1 2.688 1.376 11.7651 1.3324 39 neutral Un2 1536 048m23ee o 48 m 23 ee 2
167 2 1.187 0.8503 0.0945 4.5367 5.0566 11.1333 1 1.062 0.5571 11.9044 0.5612 37 happy Un2 1536 048m23ee o 48 m 23 ee 2
168 2 1.938 0.2394 0.0281 1.3478 1.2799 11.2389 1 1.563 0.1539 11.4899 0.1551 40 disgust Un2 1536 048m23ee o 48 m 23 ee 2
169 2 2 1.08 0.1317 6.3196 6.4775 10.9389 1 1.812 0.6275 11.7717 0.6331 32 neutral Un1 1536 048m23ee o 48 m 23 ee 3
170 1 1.813 0.4222 0.0603 2.8929 1.708 10.5972 0 NA 0 12.1261 0 31 sad Un1 1536 048m23ee o 48 m 23 ee 3
171 2 1.437 0.3428 0.0474 2.2765 2.119 10.9609 1 2.625 1.4316 11.7583 0.1129 35 surprise Un1 1536 048m23ee o 48 m 23 ee 3
172 3 1.75 0.1492 0.0212 1.0199 0.4475 11.2568 0 NA 0 12.0576 0 29 anger Un1 1536 048m23ee o 48 m 23 ee 3
173 2 3 0.0899 0.0115 0.5496 0.4039 11.4348 0 NA 0 12.4579 0 34 fear Un1 1536 048m23ee o 48 m 23 ee 3
174 2 1.5 0.0457 0.0073 0.3495 0.3003 11.526 0 NA 0 11.8172 0 30 happy Un1 1536 048m23ee o 48 m 23 ee 3
175 1 3.5 0.117 0.0138 0.6642 0.7762 11.5272 1 2.875 0.0776 11.6043 0.0496 33 disgust Un1 1536 048m23ee o 48 m 23 ee 3
176 1 2.875 0.2426 0.0383 1.8369 2.3303 11.4318 1 2.625 0.145 11.8435 0.1483 42 surprise Un2 1536 048m23ee o 48 m 23 ee 4
177 2 1.813 0.2986 0.0399 1.9134 1.8315 11.2277 1 2.813 0.0851 11.7227 0.0878 36 anger Un2 1536 048m23ee o 48 m 23 ee 4
178 1 2.563 0.2583 0.0345 1.6579 1.7601 11.131 1 2.188 0.1194 11.5561 0.1217 40 disgust Un2 1536 048m23ee o 48 m 23 ee 4
179 1 1.313 0.3489 0.1386 6.6516 10.5759 10.9764 2 1.188 1.1064 12.1172 0.1625 37 happy Un2 1536 048m23ee o 48 m 23 ee 4
180 3 1.812 0.2735 0.0365 1.7527 0.7119 10.962 0 NA 0 12.0318 0 38 sad Un2 1536 048m23ee o 48 m 23 ee 4
181 1 2.813 0.1 0.0138 0.6631 0.5768 11.2365 0 NA 0 11.9289 0 41 fear Un2 1536 048m23ee o 48 m 23 ee 4
182 2 1.938 0.0238 0.0054 0.2606 0.1369 11.3594 0 NA 0 11.5931 0 39 neutral Un2 1536 048m23ee o 48 m 23 ee 4
183 1 2.937 0.6063 0.0818 3.9257 4.5972 11.3798 1 2.375 0.5784 11.5971 0.5658 30 happy Un1 1536 048m23ee o 48 m 23 ee 5
184 2 1.625 0.0876 0.011 0.5274 0.6048 11.3448 0 NA 0 11.584 0.0095 35 surprise Un1 1536 048m23ee o 48 m 23 ee 5
185 2 2.063 0.3888 0.0381 1.828 2.5723 11.3245 2 1.875 0.3151 11.5533 0.0951 29 anger Un1 1536 048m23ee o 48 m 23 ee 5
186 2 2.375 0.0307 0.008 0.382 0.1701 11.2887 0 NA 0 11.5273 0 31 sad Un1 1536 048m23ee o 48 m 23 ee 5
187 2 1.562 0.0247 0.003 0.142 0.1769 11.2491 0 NA 0 11.359 0.001 32 neutral Un1 1536 048m23ee o 48 m 23 ee 5
188 1 3.563 0.3713 0.0262 1.2592 3.3864 11.3413 1 3.5 0.0537 12.9337 0.0468 33 disgust Un1 1536 048m23ee o 48 m 23 ee 5
189 4 1.063 0.0737 0.0092 0.4405 0.1954 11.4737 0 NA 0 11.9791 0 34 fear Un1 1536 048m23ee o 48 m 23 ee 5
190 1 3.562 0.7651 0.105 5.0405 6.2466 11.5537 1 2.812 0.7266 11.7443 0.4957 39 neutral Un2 1536 048m23ee o 48 m 23 ee 1
191 2 1.312 0.0324 0.0056 0.2665 0.2151 11.5228 0 NA 0 11.7635 0 38 sad Un2 1536 048m23ee o 48 m 23 ee 1
192 1 1.625 0.3747 0.0285 1.3668 2.8704 11.4969 0 NA 0 11.9529 0.3227 42 surprise Un2 1536 048m23ee o 48 m 23 ee 1
193 1 1.688 0.0364 0.0061 0.2913 0.3841 11.4887 0 NA 0 11.7245 0 41 fear Un2 1536 048m23ee o 48 m 23 ee 1
194 0 NA 0 0.0024 0.1131 0.1102 11.4656 0 NA 0 11.5483 1e-4 36 anger Un2 1536 048m23ee o 48 m 23 ee 1
195 0 NA 0 8e-4 0.0382 0.079 11.4218 0 NA 0 11.4482 7e-4 40 disgust Un2 1536 048m23ee o 48 m 23 ee 1
196 0 NA 0 0 4e-4 0.069 11.3654 0 NA 0 11.3711 6e-4 37 happy Un2 1536 048m23ee o 48 m 23 ee 1
197 1 1.562 1.2181 0.0676 3.2472 7.3037 11.3045 0 NA 0 12.2196 0.9718 33 disgust Un1 1536 048m23ee o 48 m 23 ee 2
198 2 2.875 0.0267 0.0049 0.2364 0.1647 11.3372 0 NA 0 11.7036 0 30 happy Un1 1536 048m23ee o 48 m 23 ee 2
199 2 2.813 0.0353 0.005 0.239 0.2036 11.3761 0 NA 0 11.4951 0.0059 34 fear Un1 1536 048m23ee o 48 m 23 ee 2
200 0 NA 0 0 0 1.1796 11.3856 0 NA 0 11.6619 0.113 32 neutral Un1 1536 048m23ee o 48 m 23 ee 2
201 1 1.375 0.0786 0.0068 0.3275 0.5791 11.3453 0 NA 0 11.4913 0.0466 31 sad Un1 1536 048m23ee o 48 m 23 ee 2
202 1 1.813 0.0813 0.0077 0.3709 0.6992 11.2923 1 1.5 0.0509 11.3862 0.0526 35 surprise Un1 1536 048m23ee o 48 m 23 ee 2
203 1 1.875 0.5085 0.051 2.4483 5.4346 11.2715 1 1.5 0.4557 12.0017 0.4634 29 anger Un1 1536 048m23ee o 48 m 23 ee 2
204 3 1.063 0.0361 0.0056 0.2682 0.1296 11.3257 0 NA 0 11.5942 0 42 surprise Un2 1536 048m23ee o 48 m 23 ee 3
205 0 NA 0 2e-4 0.0113 0.0736 11.3517 0 NA 0 11.4347 0 36 anger Un2 1536 048m23ee o 48 m 23 ee 3
206 1 3.062 0.0115 0.0015 0.0725 0.1311 11.3459 0 NA 0 11.3508 0.0035 41 fear Un2 1536 048m23ee o 48 m 23 ee 3
207 1 3.313 0.0147 0.0055 0.2639 0.6353 11.2874 0 NA 0 11.401 0.0546 39 neutral Un2 1536 048m23ee o 48 m 23 ee 3
208 1 1.562 0.8942 0.074 3.5507 7.933 11.3052 0 NA 0 11.974 0.8393 37 happy Un2 1536 048m23ee o 48 m 23 ee 3
209 1 1.563 0.0395 0.0057 0.2736 0.235 11.3668 0 NA 0 11.6552 0 38 sad Un2 1536 048m23ee o 48 m 23 ee 3
210 1 2.75 0.0404 0.0052 0.2486 0.3103 11.4027 1 2.375 0.0151 11.5038 0.0159 40 disgust Un2 1536 048m23ee o 48 m 23 ee 3
211 1 3.688 0.0137 0.0043 0.2064 0.2531 11.4065 0 NA 0 11.8459 0 29 anger Un1 1536 048m23ee o 48 m 23 ee 4
212 1 1.437 0.2544 0.0192 0.9197 1.7419 11.4153 0 NA 0 11.7186 0.2161 33 disgust Un1 1536 048m23ee o 48 m 23 ee 4
213 0 NA 0 2e-4 0.0119 0.0354 11.429 0 NA 0 11.5111 0 30 happy Un1 1536 048m23ee o 48 m 23 ee 4
214 0 NA 0 0 0 0.0524 11.4027 0 NA 0 11.417 0 32 neutral Un1 1536 048m23ee o 48 m 23 ee 4
215 1 3.438 0.1285 0.0178 0.8556 0.8846 11.317 1 2.938 0.0854 11.3508 0.0618 34 fear Un1 1536 048m23ee o 48 m 23 ee 4
216 1 3.812 0.8743 0.0705 3.382 8.4986 11.2772 1 3.375 0.85 12.1157 0.2899 35 surprise Un1 1536 048m23ee o 48 m 23 ee 4
217 1 3.625 0.0603 0 0 6.8933 11.6159 0 NA 0 13.9862 0.6918 31 sad Un1 1536 048m23ee o 48 m 23 ee 4
218 5 1.125 0.1773 0.018 0.8623 0.368 11.8523 0 NA 0 12.5496 0 40 disgust Un2 1536 048m23ee o 48 m 23 ee 5
219 4 1.125 0.7433 0.0754 3.6169 4.7862 11.9196 1 3.188 2.627 12.2406 0.2001 42 surprise Un2 1536 048m23ee o 48 m 23 ee 5
220 2 1.625 0.442 0.0483 2.3184 1.3834 11.8263 0 NA 0 12.8932 4e-4 39 neutral Un2 1536 048m23ee o 48 m 23 ee 5
221 0 NA 0 0 0 0.7389 12.0077 0 NA 0 13.5922 0 37 happy Un2 1536 048m23ee o 48 m 23 ee 5
222 1 1.625 0.1972 0.0237 1.1393 0.9577 12.1511 1 1.562 0.0192 12.7294 0.0207 41 fear Un2 1536 048m23ee o 48 m 23 ee 5
223 1 3 0.0431 0.0042 0.2018 0.4442 12.1942 0 NA 0 12.4806 7e-4 36 anger Un2 1536 048m23ee o 48 m 23 ee 5
224 0 NA 0 0 0 0.0167 12.1466 0 NA 0 12.2154 0 38 sad Un2 1536 048m23ee o 48 m 23 ee 5
1 1 2.438 0.977 0.1324 6.3552 6.4145 7.6138 1 1.938 0.8978 8.7236 0.7011 2 happy Ekm 1537 049f20ee o 49 f 20 ee 1
2 1 2.5 1.256 0.1654 7.9383 5.8687 7.6265 1 2.063 0.6491 9.3271 0.6557 1 anger Ekm 1537 049f20ee o 49 f 20 ee 1
3 1 1.687 1.0157 0.1329 6.3776 6.1305 7.6614 1 1.437 0.581 9.0844 0.5877 6 fear Ekm 1537 049f20ee o 49 f 20 ee 1
4 1 2.938 0.3591 0.0438 2.1024 2.8092 7.9013 1 2.813 0.1137 8.8952 0.1185 4 neutral Ekm 1537 049f20ee o 49 f 20 ee 1
5 1 2.625 1.2555 0.1649 7.9152 6.6913 8.0311 1 2 1.0651 8.7852 1.0338 5 disgust Ekm 1537 049f20ee o 49 f 20 ee 1
